subdomain,ip,provider,detail
b88207.ad.uci.edu,128.195.208.207,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88204.ad.uci.edu,128.195.208.204,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88205.ad.uci.edu,128.195.208.205,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88203.ad.uci.edu,128.195.208.203,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88210.ad.uci.edu,128.195.208.210,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88208.ad.uci.edu,128.195.208.208,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88211.ad.uci.edu,128.195.208.211,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88212.ad.uci.edu,128.195.208.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88209.ad.uci.edu,128.195.208.209,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88213.ad.uci.edu,128.195.208.213,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88215.ad.uci.edu,128.195.208.215,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88214.ad.uci.edu,128.195.208.214,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88216.ad.uci.edu,128.195.208.216,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88217.ad.uci.edu,128.195.208.217,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88221.ad.uci.edu,128.195.208.221,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88218.ad.uci.edu,128.195.208.218,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88223.ad.uci.edu,128.195.208.223,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88222.ad.uci.edu,128.195.208.222,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88220.ad.uci.edu,128.195.208.220,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88219.ad.uci.edu,128.195.208.219,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88230.ad.uci.edu,128.195.208.230,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88235.ad.uci.edu,128.195.208.235,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88224.ad.uci.edu,128.195.208.224,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88232.ad.uci.edu,128.195.208.232,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88226.ad.uci.edu,128.195.208.226,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88236.ad.uci.edu,128.195.208.236,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88225.ad.uci.edu,128.195.208.225,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88231.ad.uci.edu,128.195.208.231,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88229.ad.uci.edu,128.195.208.229,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89020.ad.uci.edu,128.195.209.20,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88227.ad.uci.edu,128.195.208.227,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88242.ad.uci.edu,128.195.208.242,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88243.ad.uci.edu,128.195.208.243,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88247.ad.uci.edu,128.195.208.247,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88234.ad.uci.edu,128.195.208.234,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88245.ad.uci.edu,128.195.208.245,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88228.ad.uci.edu,128.195.208.228,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88248.ad.uci.edu,128.195.208.248,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88250.ad.uci.edu,128.195.208.250,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89004.ad.uci.edu,128.195.209.4,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88240.ad.uci.edu,128.195.208.240,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89001.ad.uci.edu,128.195.209.1,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89022.ad.uci.edu,128.195.209.22,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89017.ad.uci.edu,128.195.209.17,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88253.ad.uci.edu,128.195.208.253,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88233.ad.uci.edu,128.195.208.233,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88249.ad.uci.edu,128.195.208.249,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88252.ad.uci.edu,128.195.208.252,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89003.ad.uci.edu,128.195.209.3,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89010.ad.uci.edu,128.195.209.10,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88239.ad.uci.edu,128.195.208.239,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89014.ad.uci.edu,128.195.209.14,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88241.ad.uci.edu,128.195.208.241,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89005.ad.uci.edu,128.195.209.5,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89012.ad.uci.edu,128.195.209.12,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89024.ad.uci.edu,128.195.209.24,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88254.ad.uci.edu,128.195.208.254,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88246.ad.uci.edu,128.195.208.246,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88237.ad.uci.edu,128.195.208.237,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89026.ad.uci.edu,128.195.209.26,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89023.ad.uci.edu,128.195.209.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89025.ad.uci.edu,128.195.209.25,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88238.ad.uci.edu,128.195.208.238,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89011.ad.uci.edu,128.195.209.11,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88244.ad.uci.edu,128.195.208.244,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89027.ad.uci.edu,128.195.209.27,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89016.ad.uci.edu,128.195.209.16,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89021.ad.uci.edu,128.195.209.21,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89006.ad.uci.edu,128.195.209.6,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b88251.ad.uci.edu,128.195.208.251,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89008.ad.uci.edu,128.195.209.8,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89018.ad.uci.edu,128.195.209.18,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89019.ad.uci.edu,128.195.209.19,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89007.ad.uci.edu,128.195.209.7,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89009.ad.uci.edu,128.195.209.9,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89002.ad.uci.edu,128.195.209.2,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89015.ad.uci.edu,128.195.209.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89013.ad.uci.edu,128.195.209.13,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89031.ad.uci.edu,128.195.209.31,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89028.ad.uci.edu,128.195.209.28,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89029.ad.uci.edu,128.195.209.29,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89030.ad.uci.edu,128.195.209.30,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89034.ad.uci.edu,128.195.209.34,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89033.ad.uci.edu,128.195.209.33,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89036.ad.uci.edu,128.195.209.36,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89035.ad.uci.edu,128.195.209.35,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89037.ad.uci.edu,128.195.209.37,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89044.ad.uci.edu,128.195.209.44,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89038.ad.uci.edu,128.195.209.38,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89040.ad.uci.edu,128.195.209.40,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89032.ad.uci.edu,128.195.209.32,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89043.ad.uci.edu,128.195.209.43,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89041.ad.uci.edu,128.195.209.41,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89042.ad.uci.edu,128.195.209.42,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89046.ad.uci.edu,128.195.209.46,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89045.ad.uci.edu,128.195.209.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89047.ad.uci.edu,128.195.209.47,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89050.ad.uci.edu,128.195.209.50,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89049.ad.uci.edu,128.195.209.49,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89051.ad.uci.edu,128.195.209.51,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89052.ad.uci.edu,128.195.209.52,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89053.ad.uci.edu,128.195.209.53,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89054.ad.uci.edu,128.195.209.54,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89055.ad.uci.edu,128.195.209.55,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89056.ad.uci.edu,128.195.209.56,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89057.ad.uci.edu,128.195.209.57,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89058.ad.uci.edu,128.195.209.58,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89060.ad.uci.edu,128.195.209.60,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89059.ad.uci.edu,128.195.209.59,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89063.ad.uci.edu,128.195.209.63,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89062.ad.uci.edu,128.195.209.62,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89061.ad.uci.edu,128.195.209.61,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89064.ad.uci.edu,128.195.209.64,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89065.ad.uci.edu,128.195.209.65,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89066.ad.uci.edu,128.195.209.66,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89068.ad.uci.edu,128.195.209.68,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89069.ad.uci.edu,128.195.209.69,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89070.ad.uci.edu,128.195.209.70,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89071.ad.uci.edu,128.195.209.71,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89048.ad.uci.edu,128.195.209.48,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89076.ad.uci.edu,128.195.209.76,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89073.ad.uci.edu,128.195.209.73,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89075.ad.uci.edu,128.195.209.75,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89072.ad.uci.edu,128.195.209.72,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89074.ad.uci.edu,128.195.209.74,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89078.ad.uci.edu,128.195.209.78,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89077.ad.uci.edu,128.195.209.77,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89081.ad.uci.edu,128.195.209.81,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89079.ad.uci.edu,128.195.209.79,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89086.ad.uci.edu,128.195.209.86,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89080.ad.uci.edu,128.195.209.80,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89084.ad.uci.edu,128.195.209.84,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89083.ad.uci.edu,128.195.209.83,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89082.ad.uci.edu,128.195.209.82,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89085.ad.uci.edu,128.195.209.85,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89088.ad.uci.edu,128.195.209.88,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89087.ad.uci.edu,128.195.209.87,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89090.ad.uci.edu,128.195.209.90,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89089.ad.uci.edu,128.195.209.89,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89091.ad.uci.edu,128.195.209.91,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89092.ad.uci.edu,128.195.209.92,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89093.ad.uci.edu,128.195.209.93,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89096.ad.uci.edu,128.195.209.96,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89094.ad.uci.edu,128.195.209.94,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89095.ad.uci.edu,128.195.209.95,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89098.ad.uci.edu,128.195.209.98,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89097.ad.uci.edu,128.195.209.97,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89099.ad.uci.edu,128.195.209.99,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89102.ad.uci.edu,128.195.209.102,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89101.ad.uci.edu,128.195.209.101,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89103.ad.uci.edu,128.195.209.103,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89104.ad.uci.edu,128.195.209.104,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89106.ad.uci.edu,128.195.209.106,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89110.ad.uci.edu,128.195.209.110,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89105.ad.uci.edu,128.195.209.105,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89109.ad.uci.edu,128.195.209.109,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89107.ad.uci.edu,128.195.209.107,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89108.ad.uci.edu,128.195.209.108,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89111.ad.uci.edu,128.195.209.111,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89112.ad.uci.edu,128.195.209.112,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89114.ad.uci.edu,128.195.209.114,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89115.ad.uci.edu,128.195.209.115,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89116.ad.uci.edu,128.195.209.116,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89118.ad.uci.edu,128.195.209.118,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89117.ad.uci.edu,128.195.209.117,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89113.ad.uci.edu,128.195.209.113,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89119.ad.uci.edu,128.195.209.119,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89120.ad.uci.edu,128.195.209.120,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89122.ad.uci.edu,128.195.209.122,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89121.ad.uci.edu,128.195.209.121,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89123.ad.uci.edu,128.195.209.123,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89124.ad.uci.edu,128.195.209.124,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89126.ad.uci.edu,128.195.209.126,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89125.ad.uci.edu,128.195.209.125,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89100.ad.uci.edu,128.195.209.100,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89127.ad.uci.edu,128.195.209.127,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89128.ad.uci.edu,128.195.209.128,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89130.ad.uci.edu,128.195.209.130,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89132.ad.uci.edu,128.195.209.132,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89131.ad.uci.edu,128.195.209.131,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89133.ad.uci.edu,128.195.209.133,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89138.ad.uci.edu,128.195.209.138,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89137.ad.uci.edu,128.195.209.137,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89136.ad.uci.edu,128.195.209.136,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89134.ad.uci.edu,128.195.209.134,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89135.ad.uci.edu,128.195.209.135,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89139.ad.uci.edu,128.195.209.139,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89142.ad.uci.edu,128.195.209.142,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89144.ad.uci.edu,128.195.209.144,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89141.ad.uci.edu,128.195.209.141,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89143.ad.uci.edu,128.195.209.143,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89145.ad.uci.edu,128.195.209.145,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89146.ad.uci.edu,128.195.209.146,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89148.ad.uci.edu,128.195.209.148,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89129.ad.uci.edu,128.195.209.129,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89149.ad.uci.edu,128.195.209.149,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89147.ad.uci.edu,128.195.209.147,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89154.ad.uci.edu,128.195.209.154,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89153.ad.uci.edu,128.195.209.153,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89150.ad.uci.edu,128.195.209.150,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89151.ad.uci.edu,128.195.209.151,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89155.ad.uci.edu,128.195.209.155,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89140.ad.uci.edu,128.195.209.140,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89152.ad.uci.edu,128.195.209.152,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89165.ad.uci.edu,128.195.209.165,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89168.ad.uci.edu,128.195.209.168,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89170.ad.uci.edu,128.195.209.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89159.ad.uci.edu,128.195.209.159,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89161.ad.uci.edu,128.195.209.161,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89157.ad.uci.edu,128.195.209.157,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89169.ad.uci.edu,128.195.209.169,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89160.ad.uci.edu,128.195.209.160,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89164.ad.uci.edu,128.195.209.164,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89162.ad.uci.edu,128.195.209.162,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89167.ad.uci.edu,128.195.209.167,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89163.ad.uci.edu,128.195.209.163,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89156.ad.uci.edu,128.195.209.156,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89158.ad.uci.edu,128.195.209.158,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89166.ad.uci.edu,128.195.209.166,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89171.ad.uci.edu,128.195.209.171,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89177.ad.uci.edu,128.195.209.177,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89175.ad.uci.edu,128.195.209.175,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89172.ad.uci.edu,128.195.209.172,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89173.ad.uci.edu,128.195.209.173,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89178.ad.uci.edu,128.195.209.178,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89176.ad.uci.edu,128.195.209.176,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89179.ad.uci.edu,128.195.209.179,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89180.ad.uci.edu,128.195.209.180,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89181.ad.uci.edu,128.195.209.181,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89182.ad.uci.edu,128.195.209.182,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89183.ad.uci.edu,128.195.209.183,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89186.ad.uci.edu,128.195.209.186,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89184.ad.uci.edu,128.195.209.184,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89187.ad.uci.edu,128.195.209.187,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89185.ad.uci.edu,128.195.209.185,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89188.ad.uci.edu,128.195.209.188,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89189.ad.uci.edu,128.195.209.189,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89195.ad.uci.edu,128.195.209.195,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89190.ad.uci.edu,128.195.209.190,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89191.ad.uci.edu,128.195.209.191,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89192.ad.uci.edu,128.195.209.192,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89193.ad.uci.edu,128.195.209.193,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89196.ad.uci.edu,128.195.209.196,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89197.ad.uci.edu,128.195.209.197,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89194.ad.uci.edu,128.195.209.194,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89198.ad.uci.edu,128.195.209.198,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89199.ad.uci.edu,128.195.209.199,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89201.ad.uci.edu,128.195.209.201,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89200.ad.uci.edu,128.195.209.200,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89203.ad.uci.edu,128.195.209.203,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89204.ad.uci.edu,128.195.209.204,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89202.ad.uci.edu,128.195.209.202,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89205.ad.uci.edu,128.195.209.205,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89206.ad.uci.edu,128.195.209.206,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89208.ad.uci.edu,128.195.209.208,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89207.ad.uci.edu,128.195.209.207,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89209.ad.uci.edu,128.195.209.209,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89210.ad.uci.edu,128.195.209.210,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89213.ad.uci.edu,128.195.209.213,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89212.ad.uci.edu,128.195.209.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89211.ad.uci.edu,128.195.209.211,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89214.ad.uci.edu,128.195.209.214,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89215.ad.uci.edu,128.195.209.215,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89216.ad.uci.edu,128.195.209.216,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89217.ad.uci.edu,128.195.209.217,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89218.ad.uci.edu,128.195.209.218,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89219.ad.uci.edu,128.195.209.219,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89220.ad.uci.edu,128.195.209.220,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89222.ad.uci.edu,128.195.209.222,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89221.ad.uci.edu,128.195.209.221,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89223.ad.uci.edu,128.195.209.223,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89224.ad.uci.edu,128.195.209.224,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89225.ad.uci.edu,128.195.209.225,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89226.ad.uci.edu,128.195.209.226,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89228.ad.uci.edu,128.195.209.228,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89229.ad.uci.edu,128.195.209.229,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89230.ad.uci.edu,128.195.209.230,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89232.ad.uci.edu,128.195.209.232,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
b89231.ad.uci.edu,128.195.209.231,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
